"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
1001,"Chill",-91,-0.0406812148979399,0.595140738388333,2.89090909090909,2.40504209585627
1002,"Chill",-90,-0.00431245824348687,0.571216497039248,2.97424242424242,2.49240851402315
1003,"Chill",-89,0.0317707995776059,0.524433235671658,3.09090909090909,2.66387536593986
1004,"Chill",-88,0.0386638985065572,0.513217563437971,3.23181818181818,2.8442024054477
1005,"Chill",-87,0.0436209847202079,0.524936331531886,3.38484848484848,2.92198445974401
1006,"Chill",-86,0.0308096004359249,0.510945561976187,3.55,3.01582997273208
1007,"Chill",-85,0.0272488041615642,0.550318155159604,3.78484848484848,3.19830492762152
1008,"Chill",-84,0.0381651315226866,0.566409355287302,4.15757575757576,3.42963472685079
1009,"Chill",-83,0.0825607812799613,0.630530908535798,4.43484848484848,3.61306448233928
1010,"Chill",-82,0.0964372151893556,0.66356212892178,4.74393939393939,3.78429794791376
1011,"Chill",-81,0.1043970641964,0.674513035685226,5.1530303030303,3.86661234672267
1012,"Chill",-80,0.112352740567475,0.667693654806988,5.51969696969697,3.96860814215552
1013,"Chill",-79,0.0950580122866461,0.595082759415162,5.91818181818182,4.00265005365496
1014,"Chill",-78,0.0849762243386598,0.540616950319143,6.16363636363636,4.06246919671104
1015,"Chill",-77,0.071252179366975,0.467579749676963,6.37121212121212,4.08658534276957
1016,"Chill",-76,0.0621228800667056,0.413898896507054,6.70454545454546,4.08148632320721
1017,"Chill",-75,0.0359274804879078,0.314086576722499,6.93333333333333,4.06509116114101
1018,"Chill",-74,0.00529893190229142,0.292349498173584,7.02878787878788,4.11535213234301
1019,"Chill",-73,-0.0275021200388502,0.327980164484417,7.03333333333333,4.05446760608021
1020,"Chill",-72,-0.0796552201415739,0.429295823487196,7.12575757575758,4.08774373916226
1021,"Chill",-71,-0.0927225333078869,0.481489796940646,7.29393939393939,4.0924792968977
1022,"Chill",-70,-0.0792314637900187,0.482643878628684,7.41060606060606,4.18069562432551
1023,"Chill",-69,-0.0708375975703662,0.493231288714072,7.53333333333333,4.32252937146261
1024,"Chill",-68,-0.0763803746150605,0.509954100093374,7.68030303030303,4.46751332973461
1025,"Chill",-67,-0.0919010804074714,0.546610638041493,8.01060606060606,4.51586956507251
1026,"Chill",-66,-0.0790353174629065,0.502934662283647,8.29393939393939,4.49361398572008
1027,"Chill",-65,-0.0717678271480523,0.488305327732239,8.38939393939394,4.30006634539248
1028,"Chill",-64,-0.0344223657487357,0.466208706304675,8.53787878787879,4.32699341547409
1029,"Chill",-63,0.00798241288521409,0.445053058117675,8.78636363636364,4.39233070103483
1030,"Chill",-62,0.039789592863642,0.404881555789788,9.06969696969697,4.41642335562443
1031,"Chill",-61,0.0695226909709632,0.473018637720308,9.51060606060606,4.36572534957179
1101,"Chill",-60,0.0595691105188982,0.418654561958002,9.93484848484849,4.26795759305964
1102,"Chill",-59,0.0234862024868726,0.286687816040843,10.3712121212121,4.07023681788341
1103,"Chill",-58,-0.00899238013135305,0.249779846874104,10.7318181818182,3.9029559125132
1104,"Chill",-57,-0.0182526790745379,0.251800135411894,11.0045454545455,3.71658149488537
1105,"Chill",-56,-0.00611460527662277,0.229620605872528,11.2787878787879,3.57219447626944
1106,"Chill",-55,-0.0127300349011512,0.335731389968571,11.6,3.53970930341101
1107,"Chill",-54,-0.0190762919417967,0.467378685729962,12,3.74816572779465
1108,"Chill",-53,-0.0131347489243449,0.580082118266913,12.4878787878788,3.7564891481882
1109,"Chill",-52,-0.010879370077312,0.647612572504456,12.8636363636364,3.76083204665522
1110,"Chill",-51,-0.0117185112905007,0.574005323659236,13.1121212121212,3.87608767402407
1111,"Chill",-50,-0.0142554073927177,0.487071040104623,13.2621212121212,3.73101363124468
1112,"Chill",-49,-0.0238309915624249,0.539679630298396,13.3681818181818,3.63456908724032
1113,"Chill",-48,-0.00193032926351818,0.605478873734754,13.5166666666667,3.7421998689261
1114,"Chill",-47,0.0117552306976929,0.644361898994539,13.7969696969697,3.8647235547022
1115,"Chill",-46,0.0144663222762534,0.669441618326954,14.0924242424242,4.02908224769567
1116,"Chill",-45,0.0135557071691661,0.670971301847827,14.1378787878788,4.10662932891039
1117,"Chill",-44,0.0133982043654685,0.655372272639543,14.0863636363636,4.27809795890169
1118,"Chill",-43,-0.00313638556448536,0.629066044942947,14.0409090909091,4.47167941550703
1119,"Chill",-42,-0.0297465767294207,0.706931132427548,13.9409090909091,4.58820649982081
1120,"Chill",-41,-0.057079123673149,0.724011585503756,13.9530303030303,4.66323496912502
1121,"Chill",-40,-0.0795598117976576,0.798281105481068,14.2227272727273,4.55894531119526
1122,"Chill",-39,-0.100834618182854,0.895684401916396,14.5151515151515,4.57285015983491
1123,"Chill",-38,-0.0879450785602917,0.800237961279524,14.8151515151515,4.41733036830633
1124,"Chill",-37,-0.088979261248765,0.713608513903632,14.930303030303,4.3813318230511
1125,"Chill",-36,-0.0800757692919101,0.573239786363487,14.8333333333333,4.30241356431538
1126,"Chill",-35,-0.0497447362521925,0.477245976258142,14.6833333333333,4.18230357157101
1127,"Chill",-34,-0.0287105487469953,0.373542925062244,14.7515151515152,4.17990398564661
1128,"Chill",-33,0.0123767383094021,0.265474135532943,14.8575757575758,4.15140567976564
1129,"Chill",-32,0.0509088815641086,0.293360294370976,15.0287878787879,4.20271764432129
1130,"Chill",-31,0.0659911080225277,0.340318540415408,15.2348484848485,4.5045708888271
1201,"Chill",-30,0.0468527619863756,0.341015000008598,15.2939393939394,4.70494807583683
1202,"Chill",-29,0.0437877843749266,0.473104108671479,15.1272727272727,4.67606494983166
1203,"Chill",-28,0.0535111166579039,0.556994635919386,14.8030303030303,4.64869403801181
1204,"Chill",-27,0.0621917358373405,0.606124563317775,14.4515151515152,4.60965346587001
1205,"Chill",-26,0.0642862268854292,0.608784584596925,14.2712121212121,4.58254487311628
1206,"Chill",-25,0.0356720064145833,0.575001253555985,14.2575757575758,4.5691881670752
1207,"Chill",-24,-0.0133616919766839,0.577444598527885,14.3530303030303,4.57696601695311
1208,"Chill",-23,-0.0453521221299364,0.635703523026055,14.4090909090909,4.8001231482545
1209,"Chill",-22,-0.0701261784886325,0.677210558639215,14.4287878787879,4.90206915689252
1210,"Chill",-21,-0.0680782211002193,0.652389335533404,14.3227272727273,4.89713275611196
1211,"Chill",-20,-0.0759950433316011,0.577482139858412,14.2151515151515,4.88555009292816
1212,"Chill",-19,-0.0383033284729991,0.382131153459127,14.2439393939394,5.04412499776155
1213,"Chill",-18,-0.0136852114748138,0.262877228301515,14.3090909090909,5.19511984519233
1214,"Chill",-17,-0.0159796390361634,0.257850067837987,14.3848484848485,5.31783918053035
1215,"Chill",-16,-0.0380120628152761,0.321593469747407,14.4742424242424,5.50826377276483
1216,"Chill",-15,-0.0555268738994757,0.424650912617994,14.5469696969697,5.50623916555854
1217,"Chill",-14,-0.059292727768612,0.516090041827599,14.569696969697,5.42325040496401
1218,"Chill",-13,-0.0449820883457552,0.566461424688396,14.4393939393939,5.30240219334006
1219,"Chill",-12,-0.0291888795085784,0.605791716131598,14.2090909090909,5.10583602980395
1220,"Chill",-11,-0.0461108039555961,0.793322728068289,14.1272727272727,4.8794746651073
1221,"Chill",-10,-0.0752001501969929,1.0330694965529,14.0666666666667,4.81987837289828
1222,"Chill",-9,-0.0780983761645145,1.17298004777666,13.8181818181818,4.79663467029193
1223,"Chill",-8,-0.0885773612218637,1.37581780085638,13.6121212121212,4.90243418635891
1224,"Chill",-7,-0.123480645680771,1.60714427280584,13.4121212121212,5.05865488651554
1225,"Chill",-6,-0.139435110870983,1.66513735034514,13.2424242424242,5.34116015320914
1226,"Chill",-5,-0.125706961965516,1.57366350523351,13.0651515151515,5.46560490692896
1227,"Chill",-4,-0.0950297566309565,1.50960282562843,12.8984848484848,5.47410697960569
1228,"Chill",-3,-0.0666541808480851,1.47345715005972,12.7,5.44164627825785
1229,"Chill",-2,-0.0462462390170259,1.38719787882838,12.6818181818182,5.49271442479456
1230,"Chill",-1,-0.0486023903960289,1.34640841530574,12.7166666666667,5.67549643176084
1231,"Chill",0,-0.0469429798966605,1.30001885674781,12.6257575757576,5.76541197602595
101,"Chill",1,-0.0459965168400725,1.2006763266829,12.5060606060606,5.85112894662557
102,"Chill",2,-0.0586064023318506,1.14719030209338,12.6136363636364,5.86538596226562
103,"Chill",3,-0.0668726037326777,1.05504673214268,12.7090909090909,5.77215519531685
104,"Chill",4,-0.0330058732886227,0.821710733159753,12.7742424242424,5.74707345067211
105,"Chill",5,0.00214898033057817,0.680789694637328,12.7424242424242,5.77112049916195
106,"Chill",6,0.0164330946017063,0.585004797314668,12.7636363636364,5.81483917847455
107,"Chill",7,0.00562596746560096,0.522515447419917,12.7621212121212,5.83114627588673
108,"Chill",8,-0.00397626461907239,0.525817062418289,12.7712121212121,5.8788128312127
109,"Chill",9,-0.0121210759948319,0.524512944565615,12.85,6.02478480422713
110,"Chill",10,0.00475499831643105,0.462270095387621,12.930303030303,6.15637305305791
111,"Chill",11,0.0215033927093111,0.412969759832178,12.9454545454545,6.20112095564968
112,"Chill",12,0.016919265653841,0.459160863131588,13.0969696969697,6.28496086404048
113,"Chill",13,0.0166307362116032,0.523771916538338,13.1212121212121,6.2246019413376
114,"Chill",14,0.00705228367514352,0.604080474556344,13.119696969697,6.24311340260161
115,"Chill",15,-0.0213062183054509,0.764561649487724,13.0848484848485,6.24422112254822
116,"Chill",16,-0.0243715506476116,0.832857671590354,13.2393939393939,6.19390567244169
117,"Chill",17,-0.0516669218566429,0.962708685783924,13.4045454545455,6.05355991275492
118,"Chill",18,-0.0683751251762529,0.97868270744357,13.4969696969697,5.71941561636875
119,"Chill",19,-0.0880552935902091,0.948357854541154,13.6257575757576,5.49341802461154
120,"Chill",20,-0.11041034185272,0.939285896070551,13.5424242424242,5.26491016802456
121,"Chill",21,-0.152911572511595,1.0802345837956,13.4560606060606,5.05788019122262
122,"Chill",22,-0.170397958558837,1.1687705419678,13.5227272727273,4.88797676458262
123,"Chill",23,-0.154389896420038,1.07184952599814,13.5469696969697,4.63473162813012
124,"Chill",24,-0.127938601288195,0.919153563510841,13.6015151515152,4.5207988212856
125,"Chill",25,-0.0922709244850093,0.64097354838776,13.4560606060606,4.49137292810199
126,"Chill",26,-0.0649486769331939,0.41701599126818,13.3484848484848,4.56154829383606
127,"Chill",27,-0.0629105625752736,0.406189221988631,13.1454545454545,4.73320121319718
128,"Chill",28,-0.0482102727391248,0.368042507487017,13.0409090909091,4.91249739140237
129,"Chill",29,-0.0281030395975204,0.286659236538784,13.1090909090909,4.99600064172359
130,"Chill",30,-0.0118967471843574,0.253792027554784,13.1590909090909,5.07149128096056
131,"Chill",31,0.00680284673241234,0.229457036006929,13.2742424242424,5.22349610116509
201,"Chill",32,0.021207545939785,0.237352556234411,13.4030303030303,5.18289575113999
202,"Chill",33,0.0148782392232441,0.225101399025915,13.4515151515152,5.09511620864762
203,"Chill",34,0.00758631950640578,0.235565932837415,13.5242424242424,4.9758730586222
204,"Chill",35,0.00210399130603636,0.226327303435657,13.5409090909091,4.79723110243556
205,"Chill",36,-0.00374675039537698,0.239395751789283,13.7272727272727,4.75639954185568
206,"Chill",37,0.00561387107487265,0.251998451145803,13.9121212121212,4.79934879864632
207,"Chill",38,-0.00524159357369634,0.272045785605304,13.9575757575758,4.87132269003316
208,"Chill",39,-0.00359513554459927,0.373513469934604,13.9242424242424,4.94163063288375
209,"Chill",40,-0.0188800279145112,0.443132341684555,13.769696969697,5.15949471120294
210,"Chill",41,-0.0409209803355205,0.578524296412497,13.6166666666667,5.1925817890246
211,"Chill",42,-0.0603851684437843,0.72062387879889,13.5409090909091,5.18889374470886
212,"Chill",43,-0.0544112488449099,0.783643902752664,13.4333333333333,5.36355453351348
213,"Chill",44,-0.0677574044324043,0.950188769329716,13.4045454545455,5.53060541912032
214,"Chill",45,-0.0840733107811973,1.11024503653298,13.3075757575758,5.47781609402991
215,"Chill",46,-0.0845414766590807,1.15802550174316,13.1939393939394,5.37318537480753
216,"Chill",47,-0.0919824375112697,1.19469085162758,13.0727272727273,5.18282638260521
217,"Chill",48,-0.0977332595714799,1.27233771301106,13.0484848484848,5.17608329331423
218,"Chill",49,-0.0972086862177107,1.23140658783144,13.1984848484848,5.13882065309028
219,"Chill",50,-0.0967992341122359,1.1418549436828,13.1757575757576,4.98499967767615
220,"Chill",51,-0.0922691951731745,1.06016608287892,13.0393939393939,4.86487439182192
221,"Chill",52,-0.0639363896758653,0.886482914124422,12.9575757575758,4.81658160671951
222,"Chill",53,-0.0605911851467255,0.75679907281455,12.9030303030303,4.63066106495518
223,"Chill",54,-0.0812961195121192,0.725782522016159,12.9181818181818,4.49602398626942
224,"Chill",55,-0.0784956109168938,0.639710268482158,12.95,4.31928621024558
225,"Chill",56,-0.0755945773673813,0.499450134438864,12.9378787878788,4.24780429645609
226,"Chill",57,-0.0925426127288417,0.517074735493611,12.9242424242424,4.20617168955559
227,"Chill",58,-0.113163525605623,0.589772486642496,12.8787878787879,4.03235501979299
228,"Chill",59,-0.137770083941259,0.650192752517821,12.9106060606061,3.80978942911988
301,"Chill",60,-0.135441847781388,0.636103490462211,12.9060606060606,3.5650545378928
302,"Chill",61,-0.10030009444398,0.451344102647055,13,3.4473609501561
303,"Chill",62,-0.0784403708319765,0.353995008918334,13.1030303030303,3.41008066440386
304,"Chill",63,-0.0633541113778045,0.310014685886134,13.1651515151515,3.50284504728889
305,"Chill",64,-0.0633435021106808,0.394929999547263,13.0787878787879,3.4476643277584
306,"Chill",65,-0.0398048139237334,0.494070219622328,13.0166666666667,3.4734496810977
307,"Chill",66,-0.0172018472408177,0.541656952581118,12.9939393939394,3.62420411795894
308,"Chill",67,0.00325971217443428,0.61058090557764,13.0151515151515,3.66805018319348
309,"Chill",68,0.0113670757361341,0.704344632033614,13.1469696969697,3.77754038559532
310,"Chill",69,0.0149343798821723,0.784248583832276,13.2060606060606,3.83450420717264
311,"Chill",70,0.022026789912353,0.995871352111679,13.1878787878788,3.71509026678215
312,"Chill",71,0.0192858504726077,1.18775270545109,13.0863636363636,3.62399379121147
313,"Chill",72,0.00285702213333823,1.23509618341616,12.9939393939394,3.54313727230559
314,"Chill",73,0.0267203834290839,1.38953344101946,13.130303030303,3.56958587458788
315,"Chill",74,0.0547491163022265,1.40377296655358,13.2606060606061,3.64553799022521
316,"Chill",75,0.100504111281771,1.42508032213704,13.4106060606061,3.69170111757752
317,"Chill",76,0.113513423923831,1.41544768540981,13.4727272727273,3.55130882477985
318,"Chill",77,0.0983007868120556,1.35830842498944,13.4333333333333,3.5848182889284
319,"Chill",78,0.0680432962428318,1.33482993135171,13.2757575757576,3.53740410607608
320,"Chill",79,0.0406546284416514,1.31164796134119,13.1439393939394,3.59601231520904
321,"Chill",80,0.0351035662879221,1.30856961975321,13.1106060606061,3.55786188496836
322,"Chill",81,0.0555184556283272,1.31175202000397,13.0393939393939,3.50212016974513
323,"Chill",82,0.0642164858450917,1.23198786536553,12.9590909090909,3.54260582484932
324,"Chill",83,0.0802372138041268,1.23142950608127,12.8651515151515,3.69355987555718
325,"Chill",84,0.0498567671216367,1.21518851122994,12.5954545454545,3.71424401845914
326,"Chill",85,0.0160973522506978,1.24891596079259,12.2909090909091,3.74127551203152
327,"Chill",86,0.0128713121394378,1.34236079013282,12.0484848484848,3.8929313274703
328,"Chill",87,0.0196280484746508,1.46564339591284,11.8121212121212,4.07218335938049
329,"Chill",88,0.0147496357136168,1.51501411404819,11.5666666666667,4.32333620414502
330,"Chill",89,0.00538197588349733,1.59428972882446,11.4984848484848,4.3363454392174
331,"Chill",90,0.0175777938079089,1.75887898327274,11.4318181818182,4.22326963897399
401,"Chill",91,0.0329656798129488,1.80997861277835,11.3833333333333,4.37703680934157
402,"Chill",92,0.0314066244056172,1.75407056651983,11.119696969697,4.33259670631196
403,"Chill",93,0.0395046504159347,1.75625843101203,11.0151515151515,4.33423475203466
404,"Chill",94,0.0410993150776812,1.75540119377825,11.0136363636364,4.3689241523577
405,"Chill",95,0.0658871927903061,1.72644585967185,10.9560606060606,4.41782264598859
406,"Chill",96,0.0909167032237453,1.66675507895954,10.8636363636364,4.47252746118133
407,"Chill",97,0.0981088753420937,1.57823822358198,10.7924242424242,4.35618559031077
408,"Chill",98,0.105861649158407,1.58374194628154,10.7893939393939,4.18357609151309
409,"Chill",99,0.128072370849444,1.5949308510963,10.8136363636364,4.02006540991387
410,"Chill",100,0.15959028116668,1.53322207073236,10.6621212121212,3.91298017246893
411,"Chill",101,0.165232719597023,1.29519900112707,10.3878787878788,3.89262186956004
412,"Chill",102,0.172140806353596,1.17375817142803,10.2106060606061,3.8079874056292
413,"Chill",103,0.180286169394329,1.15878417996421,10.1287878787879,3.80654517261891
414,"Chill",104,0.182976226033387,1.11168127834049,9.97575757575758,3.72533177568921
415,"Chill",105,0.160927368283754,0.954821395606363,9.74545454545455,3.71097568354778
416,"Chill",106,0.128220534094969,0.761187958953612,9.48030303030303,3.64106366777187
417,"Chill",107,0.0728514609083822,0.497631964735392,9.16212121212121,3.65718582670871
418,"Chill",108,0.0447951976770247,0.402877324478615,8.82878787878788,3.74263404754701
419,"Chill",109,0.0326521348720209,0.363292843575718,8.38787878787879,3.72115574071979
420,"Chill",110,0.0392064151798804,0.408070314282442,7.93030303030303,3.73972390097031
421,"Chill",111,0.0399543418315859,0.476523663924579,7.62878787878788,3.79120603739818
422,"Chill",112,0.0625832201924971,0.646860440603979,7.51060606060606,3.87535489852026
423,"Chill",113,0.0773917241552255,0.780250780399259,7.24242424242424,3.86922614466825
424,"Chill",114,0.0822198109528035,0.878162022886473,7.03333333333333,3.90437479036255
425,"Chill",115,0.0827895193922024,1.03135728741533,6.71212121212121,3.83729045781236
426,"Chill",116,0.083420429277437,1.1158467268447,6.35151515151515,3.84525097781811
427,"Chill",117,0.0914571255589123,1.16048412774315,6.22272727272727,3.96010448231557
428,"Chill",118,0.105193368504567,1.22616918943539,6.13484848484848,3.96791628198755
429,"Chill",119,0.0900901831203673,1.24722859794919,6.04090909090909,3.86226024618655
430,"Chill",120,0.0805426671983645,1.2387261258423,5.95606060606061,3.870522881763
501,"Chill",121,0.0581349477634774,1.16314003382969,5.86212121212121,3.77317711936197
502,"Chill",122,0.0473549316081846,1.07418877730208,5.7,3.59437623961349
503,"Chill",123,0.0341484898653945,0.995940592564901,5.3469696969697,3.30863250802596
504,"Chill",124,0.00701329891893968,0.893231430473195,5.01363636363636,3.15104311288462
505,"Chill",125,-0.0317974762137003,0.823898335608623,4.66969696969697,3.03797539254171
506,"Chill",126,-0.0581608008789194,0.802460261139805,4.42424242424242,2.92870251268491
507,"Chill",127,-0.0808031669272335,0.740095663087033,4.16515151515152,2.91455052336264
508,"Chill",128,-0.102451933089961,0.723150369724816,3.88787878787879,2.74485175204102
509,"Chill",129,-0.10449093989687,0.737043594472191,3.70606060606061,2.67732206047592
701,"Heat",-183,-0.0215529719425229,0.693197783362302,309.220675573119,41.7779133872908
702,"Heat",-182,-0.0245348665508919,0.741179772871561,310.44084425091,41.7940026491291
703,"Heat",-181,-0.013073352432616,0.772118199042502,311.343248447238,41.054969940274
704,"Heat",-180,0.0294516635636494,0.807690881838096,312.980826360148,40.1861497406413
705,"Heat",-179,0.0496379181101473,0.822682967124295,314.516704560623,39.0756399879413
706,"Heat",-178,0.0401508681353742,0.79031005983351,315.80389507944,39.0258633664476
707,"Heat",-177,0.0274517375525613,0.75603590819037,317.556471950898,37.1320038142126
708,"Heat",-176,-0.00317777539448775,0.712555547334774,320.251040100057,36.0646034424624
709,"Heat",-175,-0.00669972417425718,0.741997842391165,321.598118090569,34.5255188305661
710,"Heat",-174,-0.0113805977609405,0.74957508133878,322.786176840336,34.0018395950344
