"Month","Tmin","Tmax","CP","Month_names"
11,-5,-4,9.34823011193605e-05,"November"
11,-5,-3,0.000303063336697584,"November"
11,-5,-2,0.00119471644008851,"November"
11,-5,-1,0.00514726750636758,"November"
11,-5,0,0.0225750163266223,"November"
11,-5,1,0.0925792294145357,"November"
11,-5,2,0.292214846074638,"November"
11,-5,3,0.538262735684556,"November"
11,-5,4,0.58652585876872,"November"
11,-5,5,0.587042865365082,"November"
11,-5,6,0.634362522903208,"November"
11,-5,7,0.601273988515034,"November"
11,-5,8,0.667470332369843,"November"
11,-5,9,0.653455486280232,"November"
11,-5,10,0.638039059823558,"November"
11,-5,11,0.620956261858436,"November"
11,-5,12,0.663093521537919,"November"
11,-5,13,0.666747691692397,"November"
11,-5,14,0.650106465464941,"November"
11,-5,15,0.616480089501065,"November"
11,-5,16,0.595030493853206,"November"
11,-5,17,0.559185760183792,"November"
11,-5,18,0.552701884495727,"November"
11,-5,19,0.51403186286102,"November"
11,-5,20,0.431547366002247,"November"
11,-5,21,0.395153454328048,"November"
11,-5,22,0.374376465222544,"November"
11,-5,23,0.379273185076992,"November"
11,-5,24,0.167694009181179,"November"
11,-5,25,0,"November"
11,-5,26,0,"November"
11,-5,27,0,"November"
11,-5,28,0,"November"
11,-5,29,0,"November"
11,-5,30,0,"November"
11,-4,-4,0.000207881383258299,"November"
11,-4,-3,0.000485760358643277,"November"
11,-4,-2,0.0015477277122804,"November"
11,-4,-1,0.00597932793094329,"November"
11,-4,0,0.0248211597205394,"November"
11,-4,1,0.0986275633108696,"November"
11,-4,2,0.304600984768933,"November"
11,-4,3,0.551292030414308,"November"
11,-4,4,0.594483581525368,"November"
11,-4,5,0.615928308112679,"November"
11,-4,6,0.642387291020988,"November"
11,-4,7,0.646297611689206,"November"
11,-4,8,0.682189399204999,"November"
11,-4,9,0.643999321703987,"November"
11,-4,10,0.658172931543223,"November"
11,-4,11,0.672703559013199,"November"
11,-4,12,0.69599302104518,"November"
11,-4,13,0.683220323846574,"November"
11,-4,14,0.580949094642262,"November"
11,-4,15,0.585377936559657,"November"
11,-4,16,0.568471634401256,"November"
11,-4,17,0.584970899202888,"November"
11,-4,18,0.528804361078389,"November"
11,-4,19,0.476435129453718,"November"
11,-4,20,0.445130549679816,"November"
11,-4,21,0.442882126181082,"November"
11,-4,22,0.43004727979118,"November"
11,-4,23,0.408716950685172,"November"
11,-4,24,0.190981730557158,"November"
11,-4,25,0,"November"
11,-4,26,0,"November"
11,-4,27,0,"November"
11,-4,28,0,"November"
11,-4,29,0,"November"
11,-4,30,0,"November"
11,-3,-3,0.00106709006091726,"November"
11,-3,-2,0.0024634760623375,"November"
11,-3,-1,0.00769242119022893,"November"
11,-3,0,0.0285950529523519,"November"
11,-3,1,0.107246127696493,"November"
11,-3,2,0.319995812381655,"November"
11,-3,3,0.56076831162176,"November"
11,-3,4,0.604862447966911,"November"
11,-3,5,0.63857979237725,"November"
11,-3,6,0.630938549468396,"November"
11,-3,7,0.676528368596415,"November"
11,-3,8,0.684542205803917,"November"
11,-3,9,0.636796576735382,"November"
11,-3,10,0.656759518498489,"November"
11,-3,11,0.704638400364885,"November"
11,-3,12,0.711578134994049,"November"
11,-3,13,0.64342464158749,"November"
11,-3,14,0.598784323747433,"November"
11,-3,15,0.595479770512466,"November"
11,-3,16,0.567182586958721,"November"
11,-3,17,0.569637005183161,"November"
11,-3,18,0.515413079036124,"November"
11,-3,19,0.531433000608298,"November"
11,-3,20,0.510904703503146,"November"
11,-3,21,0.480699662814933,"November"
11,-3,22,0.452115553282336,"November"
11,-3,23,0.448106439517704,"November"
11,-3,24,0.193931582182235,"November"
11,-3,25,0,"November"
11,-3,26,0,"November"
11,-3,27,0,"November"
11,-3,28,0,"November"
11,-3,29,0,"November"
11,-3,30,0,"November"
11,-2,-2,0.00533628567271641,"November"
11,-2,-1,0.0121032939362184,"November"
11,-2,0,0.0363612990713014,"November"
11,-2,1,0.121560393672477,"November"
11,-2,2,0.340986533831199,"November"
11,-2,3,0.566490795690385,"November"
11,-2,4,0.603509146121624,"November"
11,-2,5,0.632404533646472,"November"
11,-2,6,0.636209011511241,"November"
11,-2,7,0.686844344265591,"November"
11,-2,8,0.672303547183863,"November"
11,-2,9,0.662382215193751,"November"
11,-2,10,0.714243044581268,"November"
11,-2,11,0.713101363759406,"November"
11,-2,12,0.636447860057388,"November"
11,-2,13,0.632064886949601,"November"
11,-2,14,0.611730056099,"November"
11,-2,15,0.601575975798637,"November"
11,-2,16,0.590140166608402,"November"
11,-2,17,0.601987366621197,"November"
11,-2,18,0.588968493767714,"November"
11,-2,19,0.575495690388924,"November"
11,-2,20,0.527600985022958,"November"
11,-2,21,0.489767191116279,"November"
11,-2,22,0.451301306726413,"November"
11,-2,23,0.466386137135528,"November"
11,-2,24,0.165085351541704,"November"
11,-2,25,0,"November"
11,-2,26,0,"November"
11,-2,27,0,"November"
11,-2,28,0,"November"
11,-2,29,0,"November"
11,-2,30,0,"November"
11,-1,-1,0.0256170698766961,"November"
11,-1,0,0.0558496241570392,"November"
11,-1,1,0.149921417647117,"November"
11,-1,2,0.37342395634539,"November"
11,-1,3,0.570507049591454,"November"
11,-1,4,0.625429042468673,"November"
11,-1,5,0.635146305177863,"November"
11,-1,6,0.678988989169076,"November"
11,-1,7,0.669467611000741,"November"
11,-1,8,0.658364453051369,"November"
11,-1,9,0.719535673724406,"November"
11,-1,10,0.727567828067868,"November"
11,-1,11,0.671580633729805,"November"
11,-1,12,0.678023248357753,"November"
11,-1,13,0.632256846903654,"November"
11,-1,14,0.644409213824091,"November"
11,-1,15,0.664096167630548,"November"
11,-1,16,0.648643329509069,"November"
11,-1,17,0.587368104712406,"November"
11,-1,18,0.578732752775295,"November"
11,-1,19,0.562705014039043,"November"
11,-1,20,0.522628557914734,"November"
11,-1,21,0.463440566161614,"November"
11,-1,22,0.39699411901493,"November"
11,-1,23,0.473455960603535,"November"
11,-1,24,0.132423288204599,"November"
11,-1,25,0,"November"
11,-1,26,0,"November"
11,-1,27,0,"November"
11,-1,28,0,"November"
11,-1,29,0,"November"
11,-1,30,0,"November"
11,0,0,0.11091045838516,"November"
11,0,1,0.214443947956476,"November"
11,0,2,0.430362862070196,"November"
11,0,3,0.592194883222246,"November"
11,0,4,0.622485181858581,"November"
11,0,5,0.654101548468567,"November"
11,0,6,0.684964262179293,"November"
11,0,7,0.659533874094319,"November"
11,0,8,0.715746571015541,"November"
11,0,9,0.718198855805934,"November"
11,0,10,0.708241058441573,"November"
11,0,11,0.667693132341497,"November"
11,0,12,0.678629467289489,"November"
11,0,13,0.707959720571671,"November"
11,0,14,0.713534574883569,"November"
11,0,15,0.705425892638878,"November"
11,0,16,0.6535647356679,"November"
11,0,17,0.434354479746052,"November"
11,0,18,0.521746403862893,"November"
11,0,19,0.503283598515506,"November"
11,0,20,0.46009734099446,"November"
11,0,21,0.414349201743371,"November"
11,0,22,0.376934347398331,"November"
11,0,23,0.446850674470138,"November"
11,0,24,0.0998527044283333,"November"
11,0,25,0,"November"
11,0,26,0,"November"
11,0,27,0,"November"
11,0,28,0,"November"
11,0,29,0,"November"
11,0,30,0,"November"
11,1,1,0.357982809084245,"November"
11,1,2,0.534241146498952,"November"
11,1,3,0.612137720255312,"November"
11,1,4,0.643289953004255,"November"
11,1,5,0.675847684132547,"November"
11,1,6,0.707268005281315,"November"
11,1,7,0.707340019289602,"November"
11,1,8,0.707511436972257,"November"
11,1,9,0.73056753870094,"November"
11,1,10,0.694138098797015,"November"
11,1,11,0.718250033131014,"November"
11,1,12,0.732928791688611,"November"
11,1,13,0.711382440406508,"November"
11,1,14,0.69750553953307,"November"
11,1,15,0.665738000461333,"November"
11,1,16,0.585482360466565,"November"
11,1,17,0.553546738262818,"November"
11,1,18,0.478304773137241,"November"
11,1,19,0.399040781437907,"November"
11,1,20,0.412347569095363,"November"
11,1,21,0.356117864120828,"November"
11,1,22,0.306747015557759,"November"
11,1,23,0.392894946203537,"November"
11,1,24,0.0333018644200463,"November"
11,1,25,0,"November"
11,1,26,0,"November"
11,1,27,0,"November"
11,1,28,0,"November"
11,1,29,0,"November"
11,1,30,0,"November"
11,2,2,0.62398976933618,"November"
11,2,3,0.632990271345652,"November"
11,2,4,0.653655282557633,"November"
11,2,5,0.684856597675853,"November"
11,2,6,0.73420614675736,"November"
11,2,7,0.725728394002408,"November"
11,2,8,0.737872230310703,"November"
11,2,9,0.717962204931386,"November"
11,2,10,0.704783421544904,"November"
11,2,11,0.759988151996835,"November"
11,2,12,0.690683328016837,"November"
11,2,13,0.690987190456905,"November"
11,2,14,0.687860760232655,"November"
11,2,15,0.617779024743396,"November"
11,2,16,0.617696512335404,"November"
11,2,17,0.657383496710862,"November"
11,2,18,0.588588453027827,"November"
11,2,19,0.324900239170065,"November"
11,2,20,0.238327926924847,"November"
11,2,21,0.427751852780937,"November"
11,2,22,0.372623904761261,"November"
11,2,23,0.444559411570657,"November"
11,2,24,0,"November"
11,2,25,0,"November"
11,2,26,0,"November"
11,2,27,0,"November"
11,2,28,0,"November"
11,2,29,0,"November"
11,2,30,0,"November"
11,3,3,0.647651192074801,"November"
11,3,4,0.678369820012621,"November"
11,3,5,0.715006111115777,"November"
11,3,6,0.753061588731173,"November"
11,3,7,0.752506142544743,"November"
11,3,8,0.743652909479721,"November"
11,3,9,0.734618401825565,"November"
11,3,10,0.727949898548553,"November"
11,3,11,0.716777773232886,"November"
11,3,12,0.701038906539496,"November"
11,3,13,0.674697586146814,"November"
11,3,14,0.646317965427506,"November"
11,3,15,0.60903839458131,"November"
11,3,16,0.578978874412718,"November"
11,3,17,0.527278894711552,"November"
11,3,18,0.494326593925587,"November"
11,3,19,0.41383035393416,"November"
11,3,20,0.274932221184727,"November"
11,3,21,0.193545370439115,"November"
11,3,22,0.312399105472718,"November"
11,3,23,0.369363373068545,"November"
11,3,24,0,"November"
11,3,25,0,"November"
11,3,26,0,"November"
11,3,27,0,"November"
11,3,28,0,"November"
11,3,29,0,"November"
11,3,30,0,"November"
11,4,4,0.70819207182616,"November"
11,4,5,0.769347870600772,"November"
11,4,6,0.762278781064938,"November"
11,4,7,0.77024807406869,"November"
11,4,8,0.749684245665721,"November"
11,4,9,0.74549040551652,"November"
11,4,10,0.745905945498458,"November"
11,4,11,0.743493829398655,"November"
11,4,12,0.726787389759118,"November"
11,4,13,0.715047480530854,"November"
11,4,14,0.694994160697448,"November"
11,4,15,0.670321150314988,"November"
11,4,16,0.637062440855265,"November"
11,4,17,0.594210777233885,"November"
11,4,18,0.62881118362761,"November"
11,4,19,0.598381332311732,"November"
11,4,20,0.539429781860709,"November"
11,4,21,0.472843697694701,"November"
11,4,22,0.446503998114588,"November"
11,4,23,0.167562605083617,"November"
11,4,24,0,"November"
11,4,25,0,"November"
11,4,26,0,"November"
11,4,27,0,"November"
11,4,28,0,"November"
11,4,29,0,"November"
11,4,30,0,"November"
11,5,5,0.783329587989394,"November"
11,5,6,0.793881314387828,"November"
11,5,7,0.806246047956682,"November"
11,5,8,0.800533935326551,"November"
11,5,9,0.803279725545727,"November"
11,5,10,0.803255117519738,"November"
11,5,11,0.801744753585559,"November"
11,5,12,0.798658388304269,"November"
11,5,13,0.79302403632255,"November"
11,5,14,0.777745220031015,"November"
11,5,15,0.732634450897785,"November"
11,5,16,0.695907659456905,"November"
11,5,17,0.690180067592984,"November"
11,5,18,0.633357816581684,"November"
11,5,19,0.486147528704335,"November"
11,5,20,0.428054201543057,"November"
11,5,21,0.37567859697181,"November"
11,5,22,0.430360310726808,"November"
11,5,23,0,"November"
11,5,24,0,"November"
11,5,25,0,"November"
11,5,26,0,"November"
11,5,27,0,"November"
11,5,28,0,"November"
11,5,29,0,"November"
11,5,30,0,"November"
11,6,6,0.814418813596499,"November"
11,6,7,0.82193789150318,"November"
11,6,8,0.82910352415685,"November"
11,6,9,0.83132013678397,"November"
11,6,10,0.831924171742795,"November"
11,6,11,0.79994299285645,"November"
11,6,12,0.799718643931101,"November"
11,6,13,0.765014340587391,"November"
11,6,14,0.73796056455146,"November"
11,6,15,0.732911371313596,"November"
11,6,16,0.660141547075244,"November"
11,6,17,0.667281611164788,"November"
11,6,18,0.568760080449157,"November"
11,6,19,0.464374711531083,"November"
11,6,20,0.456040216292128,"November"
11,6,21,0.472117520372585,"November"
11,6,22,0.167671837861506,"November"
11,6,23,0,"November"
11,6,24,0,"November"
11,6,25,0,"November"
11,6,26,0,"November"
11,6,27,0,"November"
11,6,28,0,"November"
11,6,29,0,"November"
11,6,30,0,"November"
11,7,7,0.829980754482504,"November"
11,7,8,0.837153702742878,"November"
11,7,9,0.838837018354429,"November"
11,7,10,0.83756115989731,"November"
11,7,11,0.804321190048118,"November"
11,7,12,0.806921220271587,"November"
11,7,13,0.769458511290175,"November"
11,7,14,0.740913873667489,"November"
11,7,15,0.670106718524562,"November"
11,7,16,0.668826959934551,"November"
11,7,17,0.636808930677907,"November"
11,7,18,0.503722114009336,"November"
11,7,19,0.468622709657437,"November"
11,7,20,0.466021887704576,"November"
11,7,21,0.368167137583862,"November"
11,7,22,0,"November"
11,7,23,0,"November"
11,7,24,0,"November"
11,7,25,0,"November"
11,7,26,0,"November"
11,7,27,0,"November"
11,7,28,0,"November"
11,7,29,0,"November"
11,7,30,0,"November"
11,8,8,0.813367733768956,"November"
11,8,9,0.809475066598307,"November"
11,8,10,0.808507457917737,"November"
11,8,11,0.806930702895988,"November"
11,8,12,0.772237950823146,"November"
11,8,13,0.73854108040326,"November"
11,8,14,0.70733151025141,"November"
11,8,15,0.673976329407818,"November"
11,8,16,0.637464094472371,"November"
11,8,17,0.505144425109623,"November"
11,8,18,0.473348311232477,"November"
11,8,19,0.473863705115733,"November"
11,8,20,0.43505664483605,"November"
11,8,21,0,"November"
11,8,22,0,"November"
11,8,23,0,"November"
11,8,24,0,"November"
11,8,25,0,"November"
11,8,26,0,"November"
11,8,27,0,"November"
11,8,28,0,"November"
11,8,29,0,"November"
11,8,30,0,"November"
11,9,9,0.802752176680838,"November"
11,9,10,0.808124103151026,"November"
11,9,11,0.773958615752744,"November"
11,9,12,0.739824516367817,"November"
11,9,13,0.704763468470345,"November"
11,9,14,0.673462887124855,"November"
11,9,15,0.638073383014964,"November"
11,9,16,0.504455578860099,"November"
11,9,17,0.470726377542465,"November"
11,9,18,0.472155013147317,"November"
11,9,19,0.402223143144576,"November"
11,9,20,0,"November"
11,9,21,0,"November"
11,9,22,0,"November"
11,9,23,0,"November"
11,9,24,0,"November"
11,9,25,0,"November"
11,9,26,0,"November"
11,9,27,0,"November"
11,9,28,0,"November"
11,9,29,0,"November"
11,9,30,0,"November"
11,10,10,0.777100933823646,"November"
11,10,11,0.73927778806149,"November"
11,10,12,0.704507373828714,"November"
11,10,13,0.673446064235546,"November"
11,10,14,0.636735585280868,"November"
11,10,15,0.504224675312852,"November"
11,10,16,0.4691414295843,"November"
11,10,17,0.47157118527956,"November"
11,10,18,0.335312922013885,"November"
11,10,19,0,"November"
11,10,20,0,"November"
11,10,21,0,"November"
11,10,22,0,"November"
11,10,23,0,"November"
11,10,24,0,"November"
11,10,25,0,"November"
11,10,26,0,"November"
11,10,27,0,"November"
11,10,28,0,"November"
11,10,29,0,"November"
11,10,30,0,"November"
11,11,11,0.701489009674989,"November"
11,11,12,0.669426384553065,"November"
11,11,13,0.602803983258206,"November"
11,11,14,0.503297828461236,"November"
11,11,15,0.470022624713189,"November"
11,11,16,0.468038543211555,"November"
11,11,17,0.100073582658827,"November"
11,11,18,0,"November"
11,11,19,0,"November"
11,11,20,0,"November"
11,11,21,0,"November"
11,11,22,0,"November"
11,11,23,0,"November"
11,11,24,0,"November"
11,11,25,0,"November"
11,11,26,0,"November"
11,11,27,0,"November"
11,11,28,0,"November"
11,11,29,0,"November"
11,11,30,0,"November"
11,12,12,0.600037053733343,"November"
11,12,13,0.502054735694288,"November"
11,12,14,0.467303949262515,"November"
11,12,15,0.300497048175426,"November"
11,12,16,0,"November"
11,12,17,0,"November"
11,12,18,0,"November"
11,12,19,0,"November"
11,12,20,0,"November"
11,12,21,0,"November"
11,12,22,0,"November"
11,12,23,0,"November"
11,12,24,0,"November"
11,12,25,0,"November"
11,12,26,0,"November"
11,12,27,0,"November"
11,12,28,0,"November"
11,12,29,0,"November"
11,12,30,0,"November"
11,13,13,0,"November"
11,13,14,0,"November"
11,13,15,0,"November"
11,13,16,0,"November"
11,13,17,0,"November"
11,13,18,0,"November"
11,13,19,0,"November"
11,13,20,0,"November"
11,13,21,0,"November"
11,13,22,0,"November"
11,13,23,0,"November"
11,13,24,0,"November"
11,13,25,0,"November"
11,13,26,0,"November"
11,13,27,0,"November"
11,13,28,0,"November"
11,13,29,0,"November"
11,13,30,0,"November"
11,14,14,0,"November"
11,14,15,0,"November"
11,14,16,0,"November"
11,14,17,0,"November"
11,14,18,0,"November"
11,14,19,0,"November"
11,14,20,0,"November"
11,14,21,0,"November"
11,14,22,0,"November"
11,14,23,0,"November"
11,14,24,0,"November"
11,14,25,0,"November"
11,14,26,0,"November"
11,14,27,0,"November"
11,14,28,0,"November"
11,14,29,0,"November"
11,14,30,0,"November"
11,15,15,0,"November"
11,15,16,0,"November"
11,15,17,0,"November"
11,15,18,0,"November"
11,15,19,0,"November"
11,15,20,0,"November"
11,15,21,0,"November"
11,15,22,0,"November"
11,15,23,0,"November"
11,15,24,0,"November"
11,15,25,0,"November"
11,15,26,0,"November"
11,15,27,0,"November"
11,15,28,0,"November"
11,15,29,0,"November"
11,15,30,0,"November"
11,16,16,0,"November"
11,16,17,0,"November"
11,16,18,0,"November"
11,16,19,0,"November"
11,16,20,0,"November"
11,16,21,0,"November"
11,16,22,0,"November"
11,16,23,0,"November"
11,16,24,0,"November"
11,16,25,0,"November"
11,16,26,0,"November"
11,16,27,0,"November"
11,16,28,0,"November"
11,16,29,0,"November"
11,16,30,0,"November"
11,17,17,0,"November"
11,17,18,0,"November"
11,17,19,0,"November"
11,17,20,0,"November"
11,17,21,0,"November"
11,17,22,0,"November"
11,17,23,0,"November"
11,17,24,0,"November"
11,17,25,0,"November"
11,17,26,0,"November"
11,17,27,0,"November"
11,17,28,0,"November"
11,17,29,0,"November"
11,17,30,0,"November"
11,18,18,0,"November"
11,18,19,0,"November"
11,18,20,0,"November"
11,18,21,0,"November"
11,18,22,0,"November"
11,18,23,0,"November"
11,18,24,0,"November"
11,18,25,0,"November"
11,18,26,0,"November"
11,18,27,0,"November"
11,18,28,0,"November"
11,18,29,0,"November"
11,18,30,0,"November"
11,19,19,0,"November"
11,19,20,0,"November"
11,19,21,0,"November"
11,19,22,0,"November"
11,19,23,0,"November"
11,19,24,0,"November"
11,19,25,0,"November"
11,19,26,0,"November"
11,19,27,0,"November"
11,19,28,0,"November"
11,19,29,0,"November"
11,19,30,0,"November"
11,20,20,0,"November"
11,20,21,0,"November"
11,20,22,0,"November"
11,20,23,0,"November"
11,20,24,0,"November"
11,20,25,0,"November"
11,20,26,0,"November"
11,20,27,0,"November"
11,20,28,0,"November"
11,20,29,0,"November"
11,20,30,0,"November"
12,-20,-15,8.64176576731383e-14,"December"
12,-20,-14,5.07095558423475e-13,"December"
12,-20,-13,2.97111419904991e-12,"December"
12,-20,-12,1.73335347268061e-11,"December"
12,-20,-11,1.00409238027048e-10,"December"
12,-20,-10,5.76451425825462e-10,"December"
12,-20,-9,3.2755038223384e-09,"December"
12,-20,-8,1.84025735508178e-08,"December"
12,-20,-7,1.02141542915672e-07,"December"
12,-20,-6,5.59675553427054e-07,"December"
12,-20,-5,3.02549308495831e-06,"December"
12,-20,-4,1.61272612605675e-05,"December"
12,-20,-3,8.48232470528296e-05,"December"
12,-20,-2,0.000440269799025743,"December"
12,-20,-1,0.00223809557583622,"December"
12,-20,0,0.0110310470544386,"December"
12,-20,1,0.0502752902063091,"December"
12,-20,2,0.176828811080825,"December"
12,-20,3,0.354827704394161,"December"
12,-20,4,0.402882400044688,"December"
12,-20,5,0.40625563475654,"December"
12,-20,6,0.46103679822787,"December"
12,-20,7,0.444993003744049,"December"
12,-20,8,0.438636346042601,"December"
12,-20,9,0.478328447042004,"December"
12,-20,10,0.502704629811488,"December"
12,-20,11,0.513283411784585,"December"
12,-20,12,0.481107402170808,"December"
12,-20,13,0.39406633305807,"December"
12,-20,14,0.468706856724246,"December"
12,-20,15,0.454406766268565,"December"
12,-20,16,0.493422713400276,"December"
12,-20,17,0.504344666857188,"December"
12,-20,18,0.502214690158526,"December"
12,-20,19,0.493828242296338,"December"
12,-20,20,0.361641573137552,"December"
12,-20,21,0.346664119685925,"December"
12,-20,22,0.296335564775472,"December"
12,-20,23,0,"December"
12,-20,24,0,"December"
12,-20,25,0,"December"
12,-20,26,0,"December"
12,-20,27,0,"December"
12,-20,28,0,"December"
12,-20,29,0,"December"
12,-20,30,0,"December"
12,-19,-15,1.006510073369e-13,"December"
12,-19,-14,5.73021131721794e-13,"December"
12,-19,-13,3.30009150604616e-12,"December"
12,-19,-12,1.90254260437156e-11,"December"
12,-19,-11,1.09224145234705e-10,"December"
12,-19,-10,6.2255896253277e-10,"December"
12,-19,-9,3.5162966912943e-09,"December"
12,-19,-8,1.96535478433394e-08,"December"
12,-19,-7,1.08589935430906e-07,"December"
12,-19,-6,5.92590272170057e-07,"December"
12,-19,-5,3.19718992588959e-06,"December"
12,-19,-4,1.70434800799126e-05,"December"
12,-19,-3,8.93770278066345e-05,"December"
12,-19,-2,0.000460794616873175,"December"
12,-19,-1,0.0023322843297658,"December"
12,-19,0,0.01146167005402,"December"
12,-19,1,0.0520611624741728,"December"
12,-19,2,0.182258677913396,"December"
12,-19,3,0.364533623226885,"December"
12,-19,4,0.414064090691543,"December"
12,-19,5,0.429208788150441,"December"
12,-19,6,0.476672935838604,"December"
12,-19,7,0.414704990667866,"December"
12,-19,8,0.46012763254441,"December"
12,-19,9,0.492770202762449,"December"
12,-19,10,0.514236518281816,"December"
12,-19,11,0.485050318913129,"December"
12,-19,12,0.485701961779245,"December"
12,-19,13,0.417472109392862,"December"
12,-19,14,0.429279095698658,"December"
12,-19,15,0.485341417785277,"December"
12,-19,16,0.510813325693552,"December"
12,-19,17,0.515599875418818,"December"
12,-19,18,0.510864057414261,"December"
12,-19,19,0.501264536428969,"December"
12,-19,20,0.488606103568689,"December"
12,-19,21,0.347614242430099,"December"
12,-19,22,0.272225794006206,"December"
12,-19,23,0,"December"
12,-19,24,0,"December"
12,-19,25,0,"December"
12,-19,26,0,"December"
12,-19,27,0,"December"
12,-19,28,0,"December"
12,-19,29,0,"December"
12,-19,30,0,"December"
12,-18,-15,1.23028779152967e-13,"December"
12,-18,-14,6.64612001557431e-13,"December"
12,-18,-13,3.7223573831308e-12,"December"
12,-18,-12,2.10936798360018e-11,"December"
12,-18,-11,1.1965720263246e-10,"December"
12,-18,-10,6.75877598389004e-10,"December"
12,-18,-9,3.78982387458962e-09,"December"
12,-18,-8,2.10542186918242e-08,"December"
12,-18,-7,1.15753582510805e-07,"December"
12,-18,-6,6.29782718203956e-07,"December"
12,-18,-5,3.38906560274685e-06,"December"
12,-18,-4,1.79662543516813e-05,"December"
12,-18,-3,9.37622954560458e-05,"December"
12,-18,-2,0.000481806376349404,"December"
12,-18,-1,0.00243126094720191,"December"
12,-18,0,0.0119120108755383,"December"
12,-18,1,0.0539157284242548,"December"
12,-18,2,0.187859825104282,"December"
12,-18,3,0.374562848365017,"December"
12,-18,4,0.41879449165346,"December"
12,-18,5,0.4415439900052,"December"
12,-18,6,0.46830024883926,"December"
12,-18,7,0.430029363746321,"December"
12,-18,8,0.465315983585384,"December"
12,-18,9,0.506875023085204,"December"
12,-18,10,0.52584399075404,"December"
12,-18,11,0.526082988383314,"December"
12,-18,12,0.467042212826643,"December"
12,-18,13,0.483455636467332,"December"
12,-18,14,0.462462449491473,"December"
12,-18,15,0.509809247251929,"December"
12,-18,16,0.525282909625405,"December"
12,-18,17,0.525759509854388,"December"
12,-18,18,0.519138041783884,"December"
12,-18,19,0.508577833890501,"December"
12,-18,20,0.467164382588733,"December"
12,-18,21,0.355590804790941,"December"
12,-18,22,0.228847120598119,"December"
12,-18,23,0.129147637101367,"December"
12,-18,24,0,"December"
12,-18,25,0,"December"
12,-18,26,0,"December"
12,-18,27,0,"December"
12,-18,28,0,"December"
12,-18,29,0,"December"
12,-18,30,0,"December"
12,-17,-15,1.68121756968232e-13,"December"
12,-17,-14,8.11258072950845e-13,"December"
12,-17,-13,4.30996703682823e-12,"December"
12,-17,-12,2.37465628697841e-11,"December"
12,-17,-11,1.32389249294316e-10,"December"
12,-17,-10,7.38828712983586e-10,"December"
12,-17,-9,4.10516306584182e-09,"December"
12,-17,-8,2.26481017465772e-08,"December"
12,-17,-7,1.23919933285321e-07,"December"
12,-17,-6,6.71608992181536e-07,"December"
12,-17,-5,3.59199895879803e-06,"December"
12,-17,-4,1.89370452344596e-05,"December"
12,-17,-3,9.84408773154303e-05,"December"
12,-17,-2,0.000504092171245288,"December"
12,-17,-1,0.00253545705124155,"December"
12,-17,0,0.0123826740875253,"December"
12,-17,1,0.0558391188467091,"December"
12,-17,2,0.193629146963239,"December"
12,-17,3,0.384939546376759,"December"
12,-17,4,0.437620514181793,"December"
12,-17,5,0.460251763094056,"December"
12,-17,6,0.471808045944264,"December"
12,-17,7,0.457080025689587,"December"
12,-17,8,0.477906959547655,"December"
12,-17,9,0.520721362696848,"December"
12,-17,10,0.537573514799798,"December"
12,-17,11,0.501801598597388,"December"
12,-17,12,0.414386342429878,"December"
12,-17,13,0.480610682387717,"December"
12,-17,14,0.497397948148551,"December"
12,-17,15,0.529429632858063,"December"
12,-17,16,0.537757480894453,"December"
12,-17,17,0.535190433198054,"December"
12,-17,18,0.527164736299706,"December"
12,-17,19,0.515837788583787,"December"
12,-17,20,0.473963466948399,"December"
12,-17,21,0.435071087412463,"December"
12,-17,22,0.111385189731553,"December"
12,-17,23,0.226713613799572,"December"
12,-17,24,0,"December"
12,-17,25,0,"December"
12,-17,26,0,"December"
12,-17,27,0,"December"
12,-17,28,0,"December"
12,-17,29,0,"December"
12,-17,30,0,"December"
12,-16,-15,2.91601103263565e-13,"December"
12,-16,-14,1.10737509006091e-12,"December"
12,-16,-13,5.25285751499889e-12,"December"
12,-16,-12,2.74414129214111e-11,"December"
12,-16,-11,1.48709409158475e-10,"December"
12,-16,-10,8.15563569154217e-10,"December"
12,-16,-9,4.47881385367086e-09,"December"
12,-16,-8,2.45741187213107e-08,"December"
12,-16,-7,1.33491537017588e-07,"December"
12,-16,-6,7.17237976897445e-07,"December"
12,-16,-5,3.8095487332972e-06,"December"
12,-16,-4,1.99856824565677e-05,"December"
12,-16,-3,0.000103456892168664,"December"
12,-16,-2,0.000527766803363006,"December"
12,-16,-1,0.0026452078109024,"December"
12,-16,0,0.0128744014114314,"December"
12,-16,1,0.0578316183753302,"December"
12,-16,2,0.199563544526052,"December"
12,-16,3,0.396104995723958,"December"
12,-16,4,0.436353528916435,"December"
12,-16,5,0.458334906061431,"December"
12,-16,6,0.494665722565461,"December"
12,-16,7,0.483075376929018,"December"
12,-16,8,0.496748628239177,"December"
12,-16,9,0.534380855605226,"December"
12,-16,10,0.549477524609903,"December"
12,-16,11,0.523498831659655,"December"
12,-16,12,0.476556816136428,"December"
12,-16,13,0.510739830398351,"December"
12,-16,14,0.525064028177415,"December"
12,-16,15,0.545591034198433,"December"
12,-16,16,0.548882741050971,"December"
12,-16,17,0.544132384360226,"December"
12,-16,18,0.535037609502877,"December"
12,-16,19,0.523124458190452,"December"
12,-16,20,0.464110309540729,"December"
12,-16,21,0.362429195956729,"December"
12,-16,22,0.199370345761457,"December"
12,-16,23,0.123216651801477,"December"
12,-16,24,0,"December"
12,-16,25,0,"December"
